Ontology ID	label	alternative label	Issues / Notes	CURRENT CURATOR (TEMP)		Reported	LinkML:class_name	CATEGORY (TEMP)	term tracker item	entity type	created	parent class ID	parent class label	Equivalence axiom	definition	definition source	alt definition	comment	example of usage	contributor	curation status	editor note	see also	skos:exactMatch	skos:broadMatch	skos:narrowMatch	skos:relatedMatch
GENEPIO:0102152	Ion GeneStudio S5 Plus			Rhiannon		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2025-03-21T01:14:47.111Z	GENEPIO:0100135	Ion Torrent sequencing instrument model		An Ion GeneStudio sequencing instrument model that utilises Ion semiconductor sequencing technology to deliver rapid, targeted sequencing with minimal input and scalable throughput; designed to run with 2 S5 chips.	https://www.thermofisher.com/ca/en/home/life-science/sequencing/next-generation-sequencing/instruments/ion-genestudio-system/models.html				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102153	Ion GeneStudio S5 Prime			Rhiannon		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2025-03-21T01:14:47.111Z	GENEPIO:0100135	Ion Torrent sequencing instrument model		An Ion GeneStudio sequencing instrument model that utilises Ion semiconductor sequencing technology to deliver rapid, targeted sequencing with minimal input and scalable throughput; designed to run with 2 S5 chips, with a faster performance compared to other S5 models.	https://www.thermofisher.com/ca/en/home/life-science/sequencing/next-generation-sequencing/instruments/ion-genestudio-system/models.html				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102154	Ion Torrent Genexus			Rhiannon		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2025-03-21T01:14:47.111Z	GENEPIO:0100135	Ion Torrent sequencing instrument model		An Ion Torrent sequencing instrument model which utilises Ion semiconductor sequencing technology, automates the sequencing workflow, and is designed to run with GX5 chips and two Genexus couplers	https://www.thermofisher.com/uk/en/home/life-science/sequencing/next-generation-sequencing/instruments/genexus-system.html				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100140	Oxford Nanopore sequencing instrument model			Rhiannon		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2022-01-19T18:23:15.862Z	GENEPIO:0001921	sequencing instrument model		A DNA sequencer manufactured by the Oxford Nanopore corporation.					https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100141	Oxford Nanopore GridION			Rhiannon, Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100140	Oxford Nanopore sequencing instrument model		A DNA sequencer that is manufactured by the Oxford Nanopore Technologies corporation, that can run and analyze up to five individual flow cells producing up to 150 Gb of data per run. The sequencer produces real-time results and utilizes nanopore technology with the option of running the flow cells concurrently or individual	https://nanoporetech.com/products/sequence/gridion				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100142	Oxford Nanopore MinION			Rhiannon, Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100140	Oxford Nanopore sequencing instrument model		A portable DNA sequencer which is manufactured by the Oxford Nanopore Technologies corporation, that uses consumable flow cells producing up to 30 Gb of DNA sequence data per flow cell. The sequencer produces real-time results and utilizes nanopore technology with up to 512 nanopore channels in the sensor array.	https://nanoporetech.com/products/sequence/minion				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100143	Oxford Nanopore PromethION			Rhiannon, Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100140	Oxford Nanopore sequencing instrument model		A DNA sequencer that is manufactured by the Oxford Nanopore Technologies corporation, capable of running up to 48 flow cells and producing up to 7.6 Tb of data per run. The sequencer produces real-time results and utilizes Nanopore technology, with each flow cell allowing up to 3,000 nanopores to be sequencing simultaneously.	https://nanoporetech.com/products/sequence/promethion				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100144	BGI Genomics sequencing instrument model			Rhiannon		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2022-01-19T18:23:15.862Z	GENEPIO:0001921	sequencing instrument model		A DNA sequencer manufactured by the BGI Genomics corporation.					https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100145	BGI Genomics BGISEQ-500	BGISEQ-500		Rhiannon		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100144	BGI Genomics sequencing instrument model		A DNA sequencer manufactured by the BGI Genomics corporation that utilizes Probe-Anchor Synthesis (cPAS) chemistry and "DNA Nanoballs".					https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100146	MGI sequencing instrument model			Rhiannon, Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100105	Illumina sequencing instrument		A DNA sequencer manufactured by the MGI corporation.					https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100147	MGI DNBSEQ-T7	DNBSEQ-T7		Rhiannon, Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100146	MGI sequencing instrument model		A high throughput DNA sequencer manufactured by the MGI corporation with an output capacity of 1~6TB of data per day.	https://mgi-tech.eu/sequencing-products/dnbseq-t7				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100148	MGI DNBSEQ-G400	DNBSEQ-G400|MGISEQ-2000		Rhiannon, Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100146	MGI sequencing instrument model		A DNA sequencer manufactured by the MGI corporation with an output capacity of 55GB~1440GB per run.	https://mgi-tech.eu/sequencing-products/dnbseq-g400		MGISEQ-2000RS is referred to in some academic literature, however this was later rebranded as the DNBSEQ- G400 (now the accepted model name).		https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100149	MGI DNBSEQ-G400RS	DNBSEQ-G400RS FAST		Rhiannon, Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100146	MGI sequencing instrument model		A DNA sequencer manufactured by the MGI corporation with an outout capacity of 55GB~330GB per run, which enables faster sequencing than the DNBSEQ-G400.	https://global-mgitech.com/seqall/dnbseq-g400/|https://www.completegenomics.com/media/css-00058-system-guide-dnbseq-g400rs-rev-c.pdf				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100150	MGI DNBSEQ-G50	DNBSEQ-G50		Rhiannon, Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100146	MGI sequencing instrument model		A DNA sequencer manufactured by the MGI corporation with an output capacity of 10～150 GB per run and enables different read lengths.	https://global-mgitech.com/seqall/dnbseq-g50/				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100973	MGI DNBSEQ-E25	DNBSEQ-E25		Rhiannon, Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2025-03-21T01:14:47.111Z	GENEPIO:0100146	MGI sequencing instrument model		A MGI DNBSEQ instrument model that functions as a portable, standalone DNA sequencer, integrating microfluidic chips and CMOS detection modules to enable high-throughput sequencing using DNA nanoball technology; designed for versatile use both inside the lab and in field-based genomic studies.	https://mgi-tech.eu/sequencing-products/dnbseq-e25				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100972	MGI DNBSEQ-G99	DNBSEQ-G99		Rhiannon, Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2025-03-21T01:14:47.111Z	GENEPIO:0100146	MGI sequencing instrument model		An MGI DNBSEQ instrument model that utilises DNA nanoball sequencing and probe-anchor synthesis for next generation sequencing and which adopts triangular matrix signal spots on sequencing flow cell, for low throughput at highspeeds.	https://mgi-tech.eu/sequencing-products/dnbseq-g99				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102148	MGI DNBSEQ-G40 FluroXpert	DNBSEQ-G40 FluroXpert		Rhiannon, Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2025-03-21T01:14:47.111Z	GENEPIO:0100146	MGI sequencing instrument model		An MGI DNBSEQ instrument model which utilises DNA nanoball sequencing with multiplex immunofluorescence staining capabilities, enabling simultaneous genomic and proteomic analyses.	https://www.completegenomics.com/products/sequencing-platforms/dnbseq-g400-fluoxpert/| https://en.mgi-tech.com/products/instruments_info/2/				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102149	MGI DNBSEQ-G800	DNBSEQ-G800		Rhiannon, Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2025-03-21T01:14:47.111Z	GENEPIO:0100146	MGI sequencing instrument model		An MGI DNBSEQ instrument model which utilises DNA nanoball sequencing to deliver long single-end reads with using CoolMPS technology.	https://www.completegenomics.com/products/sequencing-platforms/dnbseq-g800/| https://en.mgi-tech.com/products/instruments_info/2/				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102150	MGI DNBSEQ-T1+	DNBSEQ-T1+		Rhiannon, Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2025-03-21T01:14:47.111Z	GENEPIO:0100146	MGI sequencing instrument model		An MGI DNBSEQ instrument model which utilises dual flow cell sequencing to produce single and paired end reads between 50 -300bp.	https://en.mgitech.cn/Home/Products/instruments_info/id/73.html|https://www.completegenomics.com/products/sequencing-platforms/dnbseq-t1-plus				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102151	MGI DNBSEQ-T20x2	DNBSEQ-T20x2		Rhiannon, Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2025-03-21T01:14:47.111Z	GENEPIO:0100146	MGI sequencing instrument model		An MGI DNBSEQ instrument model which utilizes integrated robotics and whole-wafer-sized slides to process six slides per run and producing paired end reads between 100-150bp.	https://en.mgi-tech.com/products/instruments_info/33/|https://www.completegenomics.com/products/sequencing-platforms/dnbseq-t20x2/				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102281	GenapSys sequencing instrument model	sequencing instrument model		Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2026-03-30T14:26:04.627Z	GENEPIO:0001921	sequencing instrument model		A DNA sequencer manufactured by GenapSys which uses sequencing-by-synthesis chemistry and employs electrical-based detection of single nucleotide incorporations. Has CMOS-based detectors, simple fluidics, and no moving parts.	https://www.prayogalifesciences.com/genapsys-sequencer-new/				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102282	GenapSys GS111	GS111		Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2026-03-30T14:26:04.627Z	GENEPIO:0102281	GenapSys sequencing instrument model		A DNA sequencer manufactured by GenapSys which uses directCMOS-based impedance detection technology to perform high-accuracy sequencing without optics, suitable for various genomic applications.	https://www.biorxiv.org/content/10.1101/604553v1.full.pdfhttps://pmc.ncbi.nlm.nih.gov/articles/PMC8985210/				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102283	GeneMind sequencing instrument model	sequencing instrument model		Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2026-03-30T14:26:04.627Z	GENEPIO:0001921	sequencing instrument model		A sequencing instrument manufactured by GeneMind Biosciences Company that performs high-throughput sequencing using sequencing-by-synthesis chemistry and fluorescence-based detection.					https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102284	GeneMind FASTASeq 300	FASTASeq 300		Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2026-03-30T14:26:04.627Z	GENEPIO:0102283	GeneMind sequencing instrument model		A DNA sequencer manufactured by GeneMInd which uses high-density flow cells advanced base identification algorithms to perform targeted and whole-genome low-pass sequencing.	https://en.genemind.com/product/fastaseq-300				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102285	GeneMind GenoCare 1600	GenoCare 1600		Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2026-03-30T14:26:04.627Z	GENEPIO:0102283	GeneMind sequencing instrument model		A DNA sequencer manufactured by GeneMInd which uses amplication free library preparation and sequencing-by-synthesis to achieve high accuracy sequences.	https://pubmed.ncbi.nlm.nih.gov/38862429/				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102286	GeneMind GenoLab M	GenoLab M		Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2026-03-30T14:26:04.627Z	GENEPIO:0102283	GeneMind sequencing instrument model		A DNA sequencer manufactured by GeneMInd. Uses sequencing-by-synthesis.	https://en.genemind.com/product/genolab-m				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102287	Helicos sequencing instrument model			Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2026-03-30T14:26:04.627Z	GENEPIO:0001921	sequencing instrument model		A DNA sequencer manufactured by Helicos which uses glass flow cells and no amplification step. A sequencing run, generates approximately 1,000,000,000 usable reads with a median read length of about 35 nt.	https://pmc.ncbi.nlm.nih.gov/articles/PMC2954431/				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102288	Tapestri sequencing instrument model			Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2026-03-30T14:26:04.627Z	GENEPIO:0001921	sequencing instrument model		A DNA sequencer manufactured by Tapestri which combines microfluidics and targeted sequencing to perform single-cell DNA analysis, enabling high-resolution insights into cellular heterogeneity.	https://missionbio.com/products/platform/				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102289	Ultima sequencing instrument model			Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2026-03-30T14:26:04.627Z	GENEPIO:0001921	sequencing instrument model		A DNA sequencer manufactured by Ultima Genomics which utilises a traditional flow cell with a massive, open-to-the-elements, flat circular silicon wafer.					https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102290	Vela sequencing instrument model			Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2026-03-30T14:26:04.627Z	GENEPIO:0001921	sequencing instrument model		A DNA sequencer manufactured by Vela Diagnostics.					https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102292	Vela Sentosa SQ301	Sentosa SQ301		Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2026-03-30T14:26:04.627Z	GENEPIO:0102290	Vela sequencing instrument model		A DNA sequencer manufactured by Vela which applies semiconductor sequencing technology for rapid and cost-effective targeted sequencing.	https://www.veladx.com/product/ngs-instruments/sentosa-sq301.html				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0102291	Ultima UG100	UG100		Charlie		TRUE		material entity > processed material > device > measurement device > sequencing instrument model		Class	2026-03-30T14:26:04.627Z	GENEPIO:0102289	Ultima sequencing instrument model		A DNA sequencer manufactured by Ultima which applies semiconductor sequencing technology for rapid and cost-effective targeted sequencing of human and viral DNA, optimized for clinical laboratory settings.	https://www.ultimagenomics.com/products/ug-100-sequencing-platform				https://orcid.org/0000-0001-8008-8249|https://orcid.org/0000-0002-7654-6902	to be replace with external ontology term	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100295	exposure datum		Consulted with Damion and we decided a new term “exposure datum” (GENEPIO:0100295) is a reasonable place to house these terms. Hoping PCO will take them.	Rhiannon		TRUE		ICE > data item		Class	2022-01-19T18:23:15.862Z	IAO:0000027	data item		A data item that describes an event in which exposure to a stressor may have occurred.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100237	mass gathering exposure datum	Mass Gathering	Emma's def, she said it may need revising.Update: Decided to update to the definitions I made for PCO.	Rhiannon		TRUE		ICE > data item > exposure datum		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100295	exposure datum		A type of social behavior in which a sufficent number of humans gather together such that there is potential strain on community resources.	https://en.wikipedia.org/wiki/Mass_gathering				https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100238	convention exposure datum	Convention	Emma's def, she said it may need revising.Update: Decided to update to the definitions I made for PCO.	Rhiannon		TRUE		ICE > data item > exposure datum		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100295	exposure datum		A human mass gathering in which humans meet at an arranged place and time in order to discuss or engage in some common interest.	https://en.wikipedia.org/wiki/Convention_(meeting)				https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100239	convocation exposure datum	Convocation	Emma's def, she said it may need revising.Update: Decided to update to the definitions I made for PCO.	Rhiannon		TRUE		ICE > data item > exposure datum		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100295	exposure datum		A human social gathering in which a group of humans formally assemble for a specific purpose.	https://en.wikipedia.org/wiki/Convocation				https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100240	agricultural event exposure datum	Agricultural Event	Emma's def, she said it may need revising.Update: Decided to update to the definitions I made for PCO.	Rhiannon		TRUE		ICE > data item > exposure datum		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100295	exposure datum		A human social gathering at which humans gather for a planned or social occasion to carry out activities relevant to agriculture.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100241	religious gathering exposure datum	Religious Gathering	Emma's def, she said it may need revising.Update: Decided to update to the definitions I made for PCO.	Rhiannon		TRUE		ICE > data item > exposure datum		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100295	exposure datum		A type of social behavior in which a collection of humans intentionally gathers together on a temporary basis to engage in a religious activity.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100242	mass exposure datum	Mass	Emma's def, she said it may need revising.Update: Decided to update to the definitions I made for PCO.	Rhiannon		TRUE		ICE > data item > exposure datum		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100295	exposure datum		A human eucharistic liturgical gathering in which humans perform public worship.	https://en.wikipedia.org/wiki/Mass_(liturgy)				https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100243	family gathering exposure datum	Family Gathering		Rhiannon		TRUE		ICE > data item > exposure datum		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100295	exposure datum		A human social event in which human family members congregate.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100244	family reunion exposure datum	Family Reunion		Rhiannon		TRUE		ICE > data item > exposure datum		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100295	exposure datum		A human social event in which many human members of an extended family congregate.	https://en.wikipedia.org/wiki/Family_reunion				https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
